ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,ORDERDATETIME,DELIVERYDATETIME,STATUS,PRODUCTLINE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Sales
10398,33,100,11,26-11-2015 22:59,28-11-2015 01:58,Shipped,Planes,Reims,,51100,France,EMEA,Henriot,Paul,Medium,3300
10400,34,100,1,08-03-2015 23:05,11-03-2015 04:46,Shipped,Planes,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,3400
10416,24,100,14,24-04-2014 23:00,26-04-2014 12:40,Shipped,Planes,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,2400
10100,30,100,3,31-01-2015 01:32,02-02-2015 02:09,Shipped,Vintage Cars,Nashua,NH,62005,USA,NA,Young,Valarie,Medium,3000
10110,42,100,7,20-02-2016 00:01,20-02-2016 13:54,Shipped,Vintage Cars,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,4200
10124,21,100,6,06-05-2012 01:13,06-05-2012 12:09,Shipped,Vintage Cars,Las Vegas,NV,83030,USA,NA,King,Sue,Small,2100
10149,34,100,11,01-04-2016 23:57,04-04-2016 07:05,Shipped,Vintage Cars,Brisbane,CA,94217,USA,NA,Taylor,Sue,Medium,3400
10162,29,100,9,06-08-2016 00:26,08-08-2016 15:38,Shipped,Vintage Cars,San Francisco,CA,,USA,NA,Brown,Julie,Medium,2900
10173,24,100,13,01-05-2013 00:10,03-05-2013 11:09,Shipped,Vintage Cars,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,2400
10182,44,100,10,29-07-2016 00:10,31-07-2016 09:45,Shipped,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large,4400
10193,21,100,14,28-07-2013 01:59,30-07-2013 13:22,Shipped,Vintage Cars,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,2100
10204,33,100,4,26-10-2014 23:29,27-10-2014 10:39,Shipped,Vintage Cars,NYC,NY,10022,USA,NA,Young,Jeff,Medium,3300
10214,30,100,7,17-01-2014 00:00,17-01-2014 16:37,Shipped,Vintage Cars,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,3000
10227,26,100,10,03-05-2012 01:16,05-05-2012 18:50,Shipped,Vintage Cars,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,2600
10241,41,100,2,27-12-2012 23:49,30-12-2012 22:14,Shipped,Vintage Cars,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Large,4100
10280,26,100,16,10-01-2014 23:00,13-01-2014 05:19,Shipped,Vintage Cars,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,2600
10288,32,100,5,16-02-2014 01:13,18-02-2014 18:26,Shipped,Vintage Cars,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,3200
10302,43,100,1,26-03-2014 01:23,28-03-2014 19:46,Shipped,Vintage Cars,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large,4300
10312,48,100,17,31-01-2015 00:40,31-01-2015 04:13,Shipped,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large,4800
10331,44,74.04,7,24-03-2015 23:50,27-03-2015 12:38,Shipped,Vintage Cars,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium,3257.76
10344,45,100,1,14-05-2012 01:40,14-05-2012 12:12,Shipped,Vintage Cars,Marseille,,13008,France,EMEA,Lebihan,Laurence,Large,4500
10367,37,100,3,30-04-2013 23:10,03-05-2013 03:52,Resolved,Vintage Cars,Pasadena,CA,90003,USA,NA,Young,Julie,Medium,3700
10379,39,100,2,28-03-2013 01:26,28-03-2013 14:00,Shipped,Vintage Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3900
10407,76,100,2,26-09-2012 01:01,26-09-2012 23:42,On Hold,Vintage Cars,San Jose,CA,94217,USA,NA,Frick,Sue,Large,7600
10420,37,100,5,26-02-2013 23:50,28-02-2013 08:26,In Process,Vintage Cars,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,3700
10108,38,82.39,2,22-03-2013 01:31,22-03-2013 21:38,Shipped,Classic Cars,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,3130.82
10122,43,72.38,6,03-12-2014 00:09,03-12-2014 08:46,Shipped,Classic Cars,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium,3112.34
10135,48,79.31,3,08-01-2015 00:38,09-01-2015 06:57,Shipped,Classic Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3806.88
10147,26,82.39,3,27-02-2016 01:24,27-02-2016 20:22,Shipped,Classic Cars,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small,2142.14
10160,38,88.55,4,13-08-2012 01:25,15-08-2012 17:33,Shipped,Classic Cars,Los Angeles,CA,,USA,NA,Chandler,Michael,Medium,3364.9
10170,20,63.14,2,02-09-2016 23:27,04-09-2016 10:28,Shipped,Classic Cars,Graz,,8010,Austria,EMEA,Mendel,Roland,Small,1262.8
10181,22,73.92,10,27-09-2014 00:44,28-09-2014 00:40,Shipped,Classic Cars,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,1626.24
10192,45,90.86,15,18-04-2016 23:44,21-04-2016 16:27,Shipped,Classic Cars,Nashua,NH,62005,USA,NA,Young,Valarie,Medium,4088.7
10203,45,85.47,4,02-02-2013 01:50,02-02-2013 22:07,Shipped,Classic Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3846.15
10212,20,66.99,14,20-10-2013 00:53,20-10-2013 01:17,Shipped,Classic Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1339.8
10225,47,64.68,5,28-12-2014 00:58,29-12-2014 09:22,Shipped,Classic Cars,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,3039.96
10239,46,73.92,4,02-09-2015 00:44,04-09-2015 02:14,Shipped,Classic Cars,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,3400.32
10253,23,83.93,9,30-10-2012 01:22,01-11-2012 19:31,Cancelled,Classic Cars,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,1930.39
10266,33,74.69,10,12-03-2015 01:01,13-03-2015 12:20,Shipped,Classic Cars,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,2464.77
10278,29,90.86,10,12-02-2016 00:41,14-02-2016 09:02,Shipped,Classic Cars,Las Vegas,NV,83030,USA,NA,King,Sue,Small,2634.94
10287,44,82.39,8,11-02-2013 01:11,11-02-2013 12:27,Shipped,Classic Cars,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,3625.16
10300,41,92.4,1,27-02-2014 01:00,28-02-2014 04:21,Shipped,Classic Cars,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,3788.4
10310,20,91.63,6,13-02-2013 00:32,14-02-2013 01:21,Shipped,Classic Cars,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Small,1832.6
10321,37,78.54,14,24-12-2016 22:34,26-12-2016 20:30,Shipped,Classic Cars,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small,2905.98
10329,29,100,9,04-06-2012 02:23,05-06-2012 05:04,Shipped,Classic Cars,NYC,NY,10022,USA,NA,Yu,Kwai,Small,2900
10342,55,65.45,1,22-07-2013 00:53,24-07-2013 21:40,Shipped,Classic Cars,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,3599.75
10363,22,100,7,17-01-2016 00:19,17-01-2016 03:01,Shipped,Classic Cars,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,2200
10377,31,67.76,4,18-01-2016 23:36,20-01-2016 07:24,Shipped,Classic Cars,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,2100.56
10389,49,79.22,3,28-11-2014 23:29,30-11-2014 01:31,Shipped,Classic Cars,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,3881.78
10405,61,73.92,4,25-11-2014 22:36,27-11-2014 17:01,Shipped,Classic Cars,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium,4509.12
10419,39,83.93,9,15-03-2014 22:50,17-03-2014 19:48,Shipped,Classic Cars,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,3273.27
10109,38,100,3,15-05-2014 02:14,16-05-2014 05:18,Shipped,Classic Cars,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium,3800
10122,31,100,1,17-09-2013 01:34,18-09-2013 12:09,Shipped,Classic Cars,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium,3100
10136,36,100,1,12-10-2013 00:39,13-10-2013 20:35,Shipped,Classic Cars,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,3600
10148,25,100,12,05-09-2014 00:24,06-09-2014 01:21,Shipped,Classic Cars,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,2500
10161,48,100,11,16-06-2012 02:10,16-06-2012 10:04,Shipped,Classic Cars,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,4800
10171,35,100,1,20-07-2015 01:02,21-07-2015 06:07,Shipped,Classic Cars,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium,3500
10181,21,100,5,22-01-2015 00:15,24-01-2015 06:16,Shipped,Classic Cars,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2100
10192,47,100,10,16-11-2015 23:08,18-11-2015 20:12,Shipped,Classic Cars,Nashua,NH,62005,USA,NA,Young,Valarie,Large,4700
10204,38,100,16,18-03-2015 23:46,20-03-2015 19:24,Shipped,Classic Cars,NYC,NY,10022,USA,NA,Young,Jeff,Medium,3800
10212,41,100,9,12-09-2012 01:12,15-09-2012 00:02,Shipped,Classic Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4100
10226,24,100,7,09-07-2015 00:58,09-07-2015 12:32,Shipped,Classic Cars,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium,2400
10240,37,100,2,04-02-2013 01:35,04-02-2013 02:49,Shipped,Classic Cars,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,3700
10253,33,100,4,13-12-2015 00:07,14-12-2015 14:02,Cancelled,Classic Cars,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,3300
10266,49,100,5,02-11-2013 01:10,03-11-2013 22:16,Shipped,Classic Cars,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,4900
10278,29,100,5,29-06-2013 01:31,29-06-2013 23:08,Shipped,Classic Cars,Las Vegas,NV,83030,USA,NA,King,Sue,Medium,2900
10287,24,100,3,27-05-2014 23:34,28-05-2014 02:23,Shipped,Classic Cars,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,2400
10301,47,100,7,06-05-2014 00:22,07-05-2014 19:05,Shipped,Classic Cars,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Large,4700
10310,24,100,1,08-08-2013 01:58,08-08-2013 07:48,Shipped,Classic Cars,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,2400
10321,25,100,9,11-03-2012 01:23,12-03-2012 20:05,Shipped,Classic Cars,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,2500
10331,30,32.47,8,14-06-2016 23:09,15-06-2016 06:25,Shipped,Classic Cars,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small,974.1
10342,22,100,3,15-01-2013 00:20,16-01-2013 11:45,Shipped,Classic Cars,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,2200
10356,27,64.69,2,26-05-2012 00:37,28-05-2012 10:43,Shipped,Classic Cars,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,1746.63
10366,34,100,3,28-02-2014 00:33,02-03-2014 10:18,Shipped,Classic Cars,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium,3400
10377,36,100,6,22-02-2013 23:18,25-02-2013 03:13,Shipped,Classic Cars,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium,3600
10390,34,43.05,15,16-02-2012 01:04,18-02-2012 11:11,Shipped,Classic Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1463.7
10406,48,100,2,03-01-2016 00:44,04-01-2016 01:50,Disputed,Classic Cars,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large,4800
10419,34,100,4,31-08-2014 00:00,31-08-2014 12:42,Shipped,Classic Cars,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,3400
10104,24,100,8,04-11-2013 00:58,04-11-2013 17:34,Shipped,Classic Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,2400
10115,46,100,4,08-08-2013 02:09,10-08-2013 23:43,Shipped,Classic Cars,NYC,NY,10022,USA,NA,Hernandez,Maria,Large,4600
10127,45,100,10,17-02-2014 01:44,19-02-2014 02:54,Shipped,Classic Cars,NYC,NY,10022,USA,NA,Young,Jeff,Large,4500
10141,39,100,4,09-11-2012 01:39,10-11-2012 05:13,Shipped,Classic Cars,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,3900
10151,43,100,2,05-08-2012 01:29,07-08-2012 13:35,Shipped,Classic Cars,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Large,4300
10165,29,100,11,23-09-2014 01:05,23-09-2014 20:28,Shipped,Classic Cars,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,2900
10176,20,100,10,14-02-2012 00:30,15-02-2012 12:13,Shipped,Classic Cars,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,2000
10184,46,100,5,03-01-2012 01:01,04-01-2012 14:15,Shipped,Classic Cars,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Large,4600
10195,27,100,5,14-01-2014 23:38,16-01-2014 15:32,Shipped,Classic Cars,White Plains,NY,24067,USA,NA,Frick,Steve,Medium,2700
10207,44,100,6,14-02-2012 14:20,16-02-2012 00:17,Shipped,Classic Cars,Boston,MA,51003,USA,NA,Franco,Valarie,Large,4400
10219,43,100,1,02-10-2012 23:43,04-10-2012 21:22,Shipped,Classic Cars,Brisbane,CA,94217,USA,NA,Taylor,Sue,Large,4300
10230,49,100,8,01-07-2013 00:27,02-07-2013 05:05,Shipped,Classic Cars,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Large,4900
10246,40,100,4,13-09-2013 00:39,14-09-2013 10:38,Shipped,Classic Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4000
10259,30,100,3,10-04-2016 01:45,10-04-2016 10:31,Shipped,Classic Cars,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,3000
10271,50,100,4,19-01-2015 01:26,21-01-2015 03:00,Shipped,Classic Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large,5000
10282,23,100,13,02-01-2013 23:40,03-01-2013 12:02,Shipped,Classic Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2300
10292,26,100,7,13-11-2015 01:24,15-11-2015 16:36,Shipped,Classic Cars,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,2600
10305,27,100,4,08-08-2012 23:26,09-08-2012 22:09,Shipped,Classic Cars,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium,2700
10314,42,100,13,08-03-2014 22:52,10-03-2014 12:49,Shipped,Classic Cars,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,4200
10324,47,100,8,03-10-2014 00:25,05-10-2014 08:45,Shipped,Classic Cars,NYC,NY,10022,USA,NA,Frick,Michael,Large,4700
10336,49,100,6,21-04-2014 00:30,21-04-2014 16:49,Shipped,Classic Cars,Paris,,75012,France,EMEA,Bertrand,Marie,Large,4900
10349,38,100,8,19-09-2014 01:12,21-09-2014 17:48,Shipped,Classic Cars,NYC,NY,10022,USA,NA,Young,Jeff,Medium,3800
10358,20,100,10,24-01-2014 22:55,26-01-2014 14:14,Shipped,Classic Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2000
10371,25,100,7,12-08-2013 23:36,15-08-2013 17:19,Shipped,Classic Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2500
10382,25,88,5,21-05-2013 00:27,23-05-2013 16:12,Shipped,Classic Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2200
10412,41,100,4,21-10-2013 00:56,23-10-2013 16:51,Shipped,Classic Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4100
10425,28,100,3,08-07-2014 00:02,10-07-2014 20:42,In Process,Classic Cars,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,2800
10100,50,67.8,2,03-12-2016 22:39,04-12-2016 06:10,Shipped,Vintage Cars,Nashua,NH,62005,USA,NA,Young,Valarie,Medium,3390
10110,32,50.25,6,26-03-2015 23:48,28-03-2015 15:50,Shipped,Vintage Cars,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,1608
10124,42,53.88,5,14-01-2013 00:06,16-01-2013 17:29,Shipped,Vintage Cars,Las Vegas,NV,83030,USA,NA,King,Sue,Small,2262.96
10149,24,62.36,10,26-05-2013 01:37,28-05-2013 03:26,Shipped,Vintage Cars,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small,1496.64
10162,27,69.62,8,15-09-2012 01:25,17-09-2012 13:55,Shipped,Vintage Cars,San Francisco,CA,,USA,NA,Brown,Julie,Small,1879.74
10173,26,57.51,12,27-11-2013 23:08,28-11-2013 23:46,Shipped,Vintage Cars,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,1495.26
10182,38,61.15,9,16-08-2012 01:02,18-08-2012 11:38,Shipped,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2323.7
10193,42,59.33,13,25-01-2012 16:44,25-01-2012 18:01,Shipped,Vintage Cars,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,2491.86
10204,23,71.44,3,13-02-2013 01:07,15-02-2013 01:00,Shipped,Vintage Cars,NYC,NY,10022,USA,NA,Young,Jeff,Small,1643.12
10214,21,62.96,6,26-11-2013 00:24,26-11-2013 01:17,Shipped,Vintage Cars,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,1322.16
10227,28,50.85,9,10-12-2013 23:55,13-12-2013 13:36,Shipped,Vintage Cars,Lyon,,69004,France,EMEA,Saveley,Mary,Small,1423.8
10241,33,72.65,1,22-05-2012 00:08,22-05-2012 23:52,Shipped,Vintage Cars,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small,2397.45
10280,25,62.96,15,15-03-2013 01:33,15-03-2013 14:06,Shipped,Vintage Cars,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,1574
10288,28,61.75,4,03-03-2015 00:04,03-03-2015 22:58,Shipped,Vintage Cars,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,1729
10303,46,49.04,2,07-02-2014 00:58,09-02-2014 00:22,Shipped,Vintage Cars,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small,2255.84
10312,30,61.15,16,11-03-2013 01:15,12-03-2013 11:13,Shipped,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1834.5
10332,38,84.25,9,23-09-2016 00:23,24-09-2016 06:54,Shipped,Vintage Cars,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,3201.5
10344,40,56.91,2,09-10-2012 01:26,11-10-2012 16:06,Shipped,Vintage Cars,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,2276.4
10367,45,100,4,30-12-2012 01:16,01-01-2013 00:57,Resolved,Vintage Cars,Pasadena,CA,90003,USA,NA,Young,Julie,Large,4500
10379,27,49.3,1,10-07-2012 00:08,10-07-2012 01:37,Shipped,Vintage Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1331.1
10407,42,72.65,1,25-12-2015 23:02,26-12-2015 12:14,On Hold,Vintage Cars,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,3051.3
10420,36,63.57,4,22-08-2014 00:53,24-08-2014 03:50,In Process,Vintage Cars,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2288.52
10104,29,100,12,12-09-2016 22:55,15-09-2016 06:48,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,2900
10114,39,100,3,09-01-2014 23:08,10-01-2014 08:42,Shipped,Trucks and Buses,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,3900
10127,45,100,14,12-02-2014 02:00,13-02-2014 00:56,Shipped,Trucks and Buses,NYC,NY,10022,USA,NA,Young,Jeff,Medium,4500
10141,47,100,8,15-07-2014 23:00,17-07-2014 20:08,Shipped,Trucks and Buses,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,4700
10151,49,100,6,06-03-2012 23:55,09-03-2012 05:29,Shipped,Trucks and Buses,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,4900
10165,46,100,15,26-06-2012 00:49,27-06-2012 19:38,Shipped,Trucks and Buses,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,4600
10175,48,100,4,08-09-2014 23:29,11-09-2014 10:08,Shipped,Trucks and Buses,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,4800
10184,46,100,9,06-11-2014 00:03,07-11-2014 22:31,Shipped,Trucks and Buses,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium,4600
10195,35,100,9,13-06-2015 01:07,15-06-2015 19:54,Shipped,Trucks and Buses,White Plains,NY,24067,USA,NA,Frick,Steve,Medium,3500
10207,43,100,10,03-06-2013 00:09,05-06-2013 21:05,Shipped,Trucks and Buses,Boston,MA,51003,USA,NA,Franco,Valarie,Medium,4300
10229,26,100,4,30-08-2014 22:54,01-09-2014 06:53,Shipped,Trucks and Buses,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2600
10246,22,98.18,8,16-10-2015 01:28,17-10-2015 20:52,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2159.96
10259,34,99.41,7,24-07-2013 00:03,26-07-2013 14:34,Shipped,Trucks and Buses,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,3379.94
10271,50,100,8,26-05-2014 01:04,27-05-2014 09:01,Shipped,Trucks and Buses,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,5000
10281,48,100,4,14-06-2014 00:29,15-06-2014 12:27,Shipped,Trucks and Buses,Allentown,PA,70267,USA,NA,Yu,Kyung,Medium,4800
10292,41,100,11,06-02-2015 22:49,08-02-2015 15:24,Shipped,Trucks and Buses,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,4100
10305,36,100,8,16-02-2013 23:51,19-02-2013 19:24,Shipped,Trucks and Buses,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium,3600
10313,29,100,2,18-09-2012 01:06,18-09-2012 16:33,Shipped,Trucks and Buses,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium,2900
10324,33,37.48,10,14-08-2014 00:32,16-08-2014 15:51,Shipped,Trucks and Buses,NYC,NY,10022,USA,NA,Frick,Michael,Small,1236.84
10334,46,100,6,10-07-2014 23:36,11-07-2014 17:45,On Hold,Trucks and Buses,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,4600
10349,38,100,7,04-07-2014 00:34,04-07-2014 09:57,Shipped,Trucks and Buses,NYC,NY,10022,USA,NA,Young,Jeff,Medium,3800
10358,20,36.42,11,13-02-2016 00:36,14-02-2016 11:58,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,728.4
10370,22,100,5,26-01-2014 00:20,28-01-2014 00:38,Shipped,Trucks and Buses,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,2200
10383,27,100,11,02-11-2013 01:26,03-11-2013 08:46,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,2700
10412,56,98.18,8,19-07-2012 01:46,21-07-2012 09:43,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,5498.08
10425,38,99.41,7,09-06-2012 01:23,11-06-2012 09:11,In Process,Trucks and Buses,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,3777.58
10101,25,100,4,03-03-2013 01:06,04-03-2013 06:16,Shipped,Vintage Cars,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,2500
10110,33,100,4,25-06-2012 00:03,25-06-2012 05:15,Shipped,Vintage Cars,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,3300
10124,42,100,3,13-03-2016 23:14,16-03-2016 03:16,Shipped,Vintage Cars,Las Vegas,NV,83030,USA,NA,King,Sue,Medium,4200
10149,33,100,8,03-03-2014 00:11,04-03-2014 11:56,Shipped,Vintage Cars,Brisbane,CA,94217,USA,NA,Taylor,Sue,Medium,3300
10162,38,100,6,03-01-2013 23:34,06-01-2013 16:31,Shipped,Vintage Cars,San Francisco,CA,,USA,NA,Brown,Julie,Medium,3800
10173,31,100,10,19-02-2014 01:04,21-02-2014 06:51,Shipped,Vintage Cars,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,3100
10182,20,100,7,07-08-2013 01:35,07-08-2013 17:15,Shipped,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2000
10193,44,100,11,07-06-2015 00:45,08-06-2015 20:32,Shipped,Vintage Cars,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,4400
10204,26,100,1,21-09-2014 00:48,23-09-2014 08:47,Shipped,Vintage Cars,NYC,NY,10022,USA,NA,Young,Jeff,Medium,2600
10214,27,100,4,09-02-2015 00:06,11-02-2015 01:14,Shipped,Vintage Cars,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,2700
10227,46,100,7,23-11-2013 01:14,24-11-2013 22:16,Shipped,Vintage Cars,Lyon,,69004,France,EMEA,Saveley,Mary,Large,4600
10243,47,100,2,01-06-2012 01:37,03-06-2012 00:27,Shipped,Vintage Cars,Boston,MA,51003,USA,NA,Franco,Valarie,Medium,4700
10280,37,100,13,21-11-2014 22:31,22-11-2014 10:49,Shipped,Vintage Cars,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,3700
10288,31,100,2,02-12-2014 01:30,02-12-2014 04:42,Shipped,Vintage Cars,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,3100
10304,24,100,17,13-04-2014 22:55,15-04-2014 13:20,Shipped,Vintage Cars,Versailles,,78000,France,EMEA,Tonini,Daniel,Small,2400
10312,31,100,14,01-10-2015 00:30,01-10-2015 14:34,Shipped,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3100
10322,50,100,6,20-08-2016 00:57,22-08-2016 19:19,Shipped,Vintage Cars,Nashua,NH,62005,USA,NA,Young,Valarie,Large,5000
10332,35,64.69,8,28-09-2013 00:35,30-09-2013 15:35,Shipped,Vintage Cars,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2264.15
10344,30,100,3,18-10-2013 01:34,19-10-2013 16:22,Shipped,Vintage Cars,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium,3000
10356,29,100,3,23-01-2016 22:39,24-01-2016 17:26,Shipped,Vintage Cars,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,2900
10367,27,100,5,24-11-2013 00:43,26-11-2013 17:10,Resolved,Vintage Cars,Pasadena,CA,90003,USA,NA,Young,Julie,Medium,2700
